solidity,perimeter,equivalent_diameter,eccentricity,bbox_area,area,extent,major_axis_length,min_axis_length,min_major_axis_ratio,convex_area,type,chromosome_num
0.836382376,323.2792206,64.28791148,0.977283641,5850,3246,0.554871795,145.6189277,30.86183036,0.211935569,2715,0,1
0.782943869,334.7350647,64.32750983,0.978175699,6256,3250,0.519501279,153.1357115,31.818455,0.207779457,2545,0,1
0.679186553,443.2619767,64.55472895,0.992805264,7955,3273,0.411439346,211.8562126,25.36769872,0.119740169,2223,0,1
0.595853037,377.3036072,64.58430729,0.912246966,10656,3276,0.307432432,141.5652225,57.99087156,0.409640663,1952,0,1
0.749943117,381.3208512,64.78115111,0.987713553,6042,3296,0.54551473,180.4718912,28.20328058,0.156275198,2472,0,1
0.736337274,351.6051224,64.83026868,0.976544434,10492,3301,0.314620663,155.5935179,33.50177002,0.215315975,2431,0,1
0.741704036,373.5462479,64.89897082,0.793619105,6440,3308,0.513664596,99.55274929,60.56937814,0.608414921,2454,0,1
0.673436231,437.8477631,64.97739861,0.988562289,7175,3316,0.462160279,197.6061373,29.80160009,0.15081313,2233,0,1
0.615896488,374.4335495,65.13397088,0.970795233,12300,3332,0.270894309,171.0210646,41.02959513,0.2399096,2052,0,1
0.653049257,382.0487732,65.22187761,0.966793907,6720,3341,0.497172619,161.2863662,41.21791065,0.255557315,2182,0,1
0.841735641,367.2203461,65.36812612,0.982542967,6439,3356,0.521198944,157.0066301,29.20885391,0.186035799,2825,0,1
0.508328286,461.7888886,65.37786439,0.979977374,13041,3357,0.25741891,219.3069401,43.66595895,0.199108879,1706,0,1
0.788218794,380.1320344,65.52376473,0.988601507,13254,3372,0.254413762,179.714087,27.05700518,0.150555839,2658,0,1
0.860471005,349.3208512,65.77589204,0.981251104,6486,3398,0.523897626,154.562188,29.78933923,0.19273368,2924,0,1
0.842234802,384.7350647,66.00777016,0.99058679,8160,3422,0.419362745,185.1370702,25.34269692,0.136886129,2882,0,1
0.645918748,449.1858582,66.43077797,0.991001384,19912,3466,0.17406589,218.5124929,29.24825187,0.133851623,2239,0,1
0.811025461,402.3158005,66.48825234,0.990772966,15255,3472,0.227597509,188.4245452,25.53755993,0.135532024,2816,0,1
0.695278111,400.2325394,66.5169709,0.984483181,11544,3475,0.301022176,187.8260102,32.95951366,0.175478964,2416,0,1
0.558669002,438.2914139,66.84158558,0.891531985,9301,3509,0.377271261,149.1908571,67.57715448,0.452957747,1960,0,1
0.858924205,352.7939392,66.87967195,0.983833401,5005,3513,0.701898102,164.6557906,29.48756717,0.179086123,3017,0,1
0.603640735,387.5046174,66.89870701,0.860855834,7770,3515,0.452380952,130.7697648,66.54205491,0.50884893,2122,0,1
0.607772021,392.7178208,66.93676089,0.935039476,9045,3519,0.389054726,153.5017639,54.42307096,0.354543619,2139,0,1
0.457618438,463.7300141,67.45782485,0.961476957,11859,3574,0.301374484,206.5638597,56.78141826,0.274885541,1636,0,1
0.531328692,409.3036072,67.58039839,0.949759849,8664,3587,0.414012004,176.1695424,55.13747275,0.312979599,1906,0,1
0.463691474,454.5168107,67.65571789,0.879094954,12880,3595,0.279114907,163.9101167,78.12721357,0.476646684,1667,0,1
0.783153348,397.747258,67.94679234,0.676095722,6132,3626,0.591324201,93.72379865,69.0569882,0.7368138,2840,0,1
0.576752299,467.1442277,68.04977755,0.984868651,18315,3637,0.198580399,216.2804278,37.48192847,0.173302452,2098,0,1
0.784902423,389.629509,68.26460821,0.989379236,15640,3660,0.234015345,187.7966649,27.29760482,0.14535724,2873,0,1
0.676033058,440.9188309,68.46016918,0.988726583,11591,3681,0.31757398,207.2338477,31.02958783,0.149732238,2488,0,1
0.72184267,481.0264787,68.61807223,0.994724939,23652,3698,0.156350414,240.0365229,24.62252371,0.102578239,2669,0,1
0.512735327,460.8183259,68.67371603,0.917360145,13208,3704,0.280436099,169.2249657,67.36139235,0.398058242,1899,0,1
0.707986374,400.391919,69.01586149,0.984955861,8851,3741,0.422664106,190.1755351,32.86349405,0.172806108,2649,0,1
0.838485663,408.901587,69.03430753,0.990645238,16616,3743,0.225264805,194.0317055,26.47804996,0.136462491,3138,0,1
0.789462636,441.4629868,69.20010063,0.992575508,7254,3761,0.518472567,211.2902197,25.69923231,0.121630014,2969,0,1
0.803179251,457.4284989,69.92309956,0.993803222,19995,3840,0.192048012,218.6784619,24.30693142,0.111153752,3084,0,1
0.715906977,418.492424,69.99589822,0.985902078,7134,3848,0.539388842,196.6661519,32.90683248,0.167323315,2755,0,1
0.717734448,468.4335495,70.15034455,0.992607695,7486,3865,0.516297088,225.6934172,27.39174737,0.121367064,2774,0,1
0.801076382,413.3624817,70.19570527,0.985526748,6594,3870,0.586897179,179.1627673,30.37167152,0.169519996,3100,0,1
0.620530013,464.4163056,70.34971294,0.983463934,15698,3887,0.247611161,208.2386444,37.71286914,0.181104085,2412,0,1
0.518552876,451.119841,70.58460412,0.954807912,14910,3913,0.262441315,195.6082721,58.13938897,0.29722357,2029,0,1
0.773256962,503.6894296,70.6026403,0.996081175,26208,3915,0.149381868,251.5137565,22.24481265,0.088443722,3027,0,1
0.668198842,470.7178208,70.6927522,0.979465001,13795,3925,0.284523378,194.6861359,39.25150224,0.201614265,2623,0,1
0.617004801,466.0315293,71.2220917,0.985504724,13912,3984,0.286371478,220.0322593,37.32802999,0.169647988,2458,0,1
0.557103064,550.3158005,71.36496465,0.994000761,18758,4000,0.21324235,278.1530177,30.42247299,0.109373155,2228,0,1
0.544103868,463.6883835,71.94246833,0.932927879,10721,4065,0.379162392,177.4139485,63.88025011,0.360063291,2212,0,1
0.670619236,433.747258,72.00438477,0.767487053,9048,4072,0.450044209,119.3843407,76.5330562,0.641064446,2731,0,1
0.712452307,449.0609665,72.32197487,0.989472923,12627,4108,0.3253346,216.3158996,31.30483034,0.14471812,2927,0,1
0.504646952,562.9259736,72.96173337,0.766309921,12296,4181,0.340029278,148.3829801,95.3317753,0.642471092,2110,0,1
0.787194325,412.7178208,73.27517424,0.985650281,14345,4217,0.293970024,189.1079441,31.92146811,0.168800249,3320,0,1
0.514911747,479.6883835,73.38803223,0.959404816,18495,4230,0.228710462,209.1766206,58.99463073,0.282032622,2178,0,1
0.86624464,441.2863633,73.492055,0.989303645,17168,4242,0.247087605,198.2401942,28.91746029,0.145870823,3675,0,1
0.744360902,553.0853532,73.62187679,0.996631196,24640,4257,0.172767857,275.5871559,22.6019437,0.082013778,3169,0,1
0.607256173,566.038672,74.86521539,0.993962979,28710,4402,0.153326367,274.753562,30.14485635,0.10971598,2673,0,1
0.743313709,498.6417023,75.00963637,0.993319178,23424,4419,0.188652664,242.9011436,28.03063446,0.115399352,3285,0,1
0.737078278,475.4629868,75.14530844,0.754856854,6955,4435,0.63767074,115.789848,75.94535378,0.655889572,3269,0,1
0.598477767,504.6589463,75.54243602,0.804784527,11397,4482,0.393261385,141.2581742,83.84620034,0.593567068,2682,0,1
0.738953204,471.2447327,75.96263303,0.989641184,17776,4532,0.254950495,219.5748583,31.52281856,0.143562969,3349,0,1
0.608413811,514.7594514,76.5220796,0.876423636,11319,4599,0.406307978,155.9660213,75.10401361,0.48154087,2798,0,1
0.691222338,475.3868684,76.97828812,0.982694145,18592,4654,0.250322719,211.4096225,39.16058265,0.185235573,3217,0,1
0.53118667,555.0437226,77.50576864,0.981181554,14628,4718,0.32253213,244.7070876,47.24986395,0.193087435,2506,0,1
0.457354759,530.9848481,78.25779329,0.931356061,16617,4810,0.289462599,220.1967494,80.17577669,0.36410972,2200,0,1
0.487288565,518.901587,78.26592777,0.963251975,15366,4811,0.313093844,232.4770458,62.44319292,0.268599391,2344,0,1
0.61296485,519.7716447,78.2821942,0.987350061,23364,4813,0.206000685,241.1351827,38.23331808,0.158555536,2950,0,1
0.604953409,526.8305192,79.26010291,0.584201098,11750,4934,0.419914894,126.9575847,103.0399112,0.811608944,2985,0,1
0.704093075,536.4335495,79.97175897,0.992355053,10626,5023,0.472708451,265.2872564,32.74062711,0.123415755,3537,0,1
0.475850404,553.9726548,80.29747851,0.952188672,21659,5064,0.233805808,236.7277027,72.32282466,0.305510609,2410,0,1
0.527324926,553.646753,80.92138765,0.96657029,14898,5143,0.345214123,235.6242215,60.41447019,0.256401782,2712,0,1
0.637229339,553.3452378,84.59834207,0.986188423,14365,5621,0.391298294,256.986493,42.56397324,0.165627278,3582,0,1
0.607792764,567.629509,85.02619676,0.98443906,18490,5678,0.307084911,254.5371831,44.72888069,0.175726313,3451,0,1
0.550769231,628.9259736,89.3131891,0.985135756,28674,6265,0.218490619,300.3020776,51.58516909,0.171777596,3451,0,1
0.575555154,721.7544007,90.10091752,0.775200858,18618,6376,0.342464282,158.2250015,99.95308035,0.631714833,3670,0,1
0.656998739,135.9827561,25.7557334,0.831083726,1248,521,0.417467949,43.28695176,24.07392216,0.556147319,342,1,2
0.642049736,180.2670273,32.93630356,0.915658279,1856,852,0.459051724,66.5619976,26.75510119,0.401957606,547,1,2
0.556517036,226.001046,36.19618062,0.78704587,2968,1029,0.346698113,66.3658375,40.94071874,0.616894479,573,1,2
0.691521961,230.8944443,41.52067369,0.855971944,3038,1354,0.445687953,71.92602842,37.18735876,0.517022274,936,1,2
0.671621622,294.6345597,43.57063416,0.988458618,6720,1491,0.221875,126.2150544,19.12046057,0.151491125,1001,1,2
0.48421646,323.1787156,46.76992129,0.886934808,5621,1718,0.305639566,111.39784,51.4540637,0.461894626,832,1,2
0.681208054,254.7350647,48.23078527,0.870084929,4125,1827,0.442909091,83.48402193,41.14942743,0.492901833,1245,1,2
0.458922866,394.7350647,50.60123244,0.965963315,7375,2011,0.272677966,153.4628215,39.69762372,0.258679095,923,1,2
0.67677756,354.0843071,51.40011727,0.725673627,5175,2075,0.400966184,78.31763833,53.88559645,0.688039088,1404,1,2
0.66449005,292.6345597,52.1623706,0.928557128,3956,2137,0.540192113,103.7841921,38.52360451,0.37118952,1420,1,2
0.603991344,334.6761902,56.55420176,0.818903041,5551,2512,0.452531075,102.9940844,59.11158906,0.573931886,1517,1,2
0.68452381,349.4213562,56.75646261,0.913278989,5712,2530,0.442927171,109.8327617,44.73868564,0.407334614,1732,1,2
0.660107335,313.0782105,57.34786608,0.958365345,6670,2583,0.387256372,132.4873249,37.83107445,0.285544859,1705,1,2
0.654111162,327.764502,60.21782314,0.834694446,6900,2848,0.412753623,104.0042923,57.27655104,0.550713339,1863,1,2
0.720527215,437.4163056,61.30744764,0.977577614,11220,2952,0.263101604,152.4634108,32.10504751,0.210575425,2127,1,2
0.757682383,389.9898987,64.12927358,0.874886112,6076,3230,0.531599737,102.0824633,49.44146689,0.484328702,2447,1,2
0.677540778,453.883297,64.22846818,0.985488793,10248,3240,0.316159251,186.8234254,31.71150202,0.169740502,2195,1,2
0.732702276,378.1909089,64.3374056,0.842507074,6324,3251,0.514073371,104.8068795,56.45792315,0.538685279,2382,1,2
0.668543689,419.5462479,66.20999738,0.59103702,8300,3443,0.414819277,90.69061779,73.15508196,0.806644433,2302,1,2
0.602079723,428.7117241,66.50739943,0.766855695,8400,3474,0.413571429,114.9927899,73.80462138,0.641819556,2092,1,2
0.633889695,430.2325394,66.69856797,0.672553879,8034,3494,0.434901668,104.6456925,77.44285221,0.74004816,2215,1,2
0.498114788,533.1442277,67.39173136,0.983864955,15747,3567,0.226519337,224.3646168,40.1416767,0.178912688,1777,1,2
0.64823487,469.1025971,67.69334621,0.96355923,12208,3599,0.294806684,160.9931006,43.06486015,0.267495067,2333,1,2
0.622898453,488.4751801,68.68298562,0.862370206,9108,3705,0.406785244,127.1419855,64.36921717,0.506278212,2308,1,2
0.652239557,448.4579362,70.35876171,0.947571228,11528,3888,0.337265788,160.2655005,51.21197956,0.319544627,2536,1,2
0.545365989,584.5828278,70.63869885,0.962099064,16564,3919,0.23659744,198.0684633,54.01330652,0.272700185,2137,1,2
0.659792114,545.411255,71.35604347,0.986788426,19720,3999,0.202789047,217.5404407,35.24464101,0.162014203,2639,1,2
0.593798891,494.4751801,72.90936222,0.913133616,12648,4175,0.330091714,159.1812585,64.89189518,0.407660398,2479,1,2
0.69362826,464.7888886,73.14473711,0.922680714,9174,4202,0.458033573,143.0552452,55.15708266,0.385564909,2915,1,2
0.686114733,618.783838,73.2143325,0.891567592,9360,4210,0.449786325,131.9696494,59.7674252,0.452887656,2889,1,3
0.739497245,566.8427125,73.94973864,0.925015356,9112,4295,0.471356453,135.9426648,51.64865849,0.379929719,3176,1,2
0.656576358,494.5411973,74.31899586,0.958607987,15250,4338,0.284459016,172.2779301,49.05256008,0.284729217,2848,1,2
0.775731497,587.9137803,75.75282588,0.940840738,8820,4507,0.510997732,147.9863668,50.14504586,0.338849091,3496,1,2
0.512617404,600.0914498,75.94586979,0.79275872,13113,4530,0.345458705,150.0171116,91.44076576,0.609535571,2322,1,2
0.594035835,514.3401872,77.69445721,0.945339027,16896,4741,0.280598958,182.4163349,59.48398467,0.326089134,2816,1,2
0.527172717,513.1442277,78.11122774,0.836703105,15222,4792,0.314807515,156.8851962,85.91923657,0.547656749,2526,1,2
0.520372779,558.7422074,78.19268696,0.915640642,14863,4802,0.323084169,183.289716,73.68205878,0.401997779,2499,1,2
0.660846852,536.6000718,78.23338476,0.952379487,15840,4807,0.303472222,170.5287159,51.99680682,0.304915255,3177,1,2
0.494611854,748.5838739,79.44462489,0.928391198,18745,4957,0.264443852,184.9986032,68.74628322,0.371604337,2452,1,2
0.630936394,654.1269837,81.11782768,0.945908399,13020,5168,0.396927803,183.2952997,59.46719321,0.324433814,3261,1,2
0.533960927,679.7127702,81.95327082,0.74222375,12740,5275,0.414050235,142.6751628,95.61406721,0.670152151,2817,1,2
0.445997991,729.4528855,82.3562205,0.842948322,22400,5327,0.2378125,196.9005532,105.9314226,0.537994541,2376,1,2
0.578958421,594.9259736,83.78927646,0.950383215,20424,5514,0.269976498,200.4716984,62.36305086,0.311081571,3192,1,2
0.525391552,605.1858582,83.94868004,0.823871865,19773,5535,0.279927173,168.9307464,95.7459099,0.566776102,2908,1,2
0.739645758,636.2396821,84.09264196,0.927634305,13005,5554,0.427066513,161.0808853,60.16206027,0.373489754,4108,1,2
0.431826872,664.7249635,84.79377164,0.938085249,21300,5647,0.265117371,240.6541966,83.36369267,0.346404484,2439,1,2
0.639044003,582.2152955,85.35500381,0.907189088,16665,5722,0.343354335,170.9600036,71.92682908,0.420723137,3657,1,2
0.62312566,647.6538957,86.67979322,0.89286668,18920,5901,0.311892178,177.6490559,79.99911782,0.450321098,3677,1,2
0.445430282,715.5950212,88.66935315,0.923414213,25380,6175,0.243301812,233.9832273,89.80390632,0.383804888,2751,1,2
0.63325579,681.2346315,89.28467276,0.985791806,32064,6261,0.195265719,278.0182953,46.69922543,0.167971771,3965,1,2
0.358374244,794.5899705,89.40580441,0.826712659,29682,6278,0.211508658,224.87559,126.5204867,0.562624368,2250,1,2
0.492105263,740.1980515,89.97364628,0.941403133,28461,6358,0.223393416,233.2194405,78.66106306,0.337283474,3129,1,2
0.52265861,692.5411973,91.48921667,0.879181989,21450,6574,0.306480186,201.1124696,95.82730191,0.476486128,3436,1,2
0.367448276,791.7787873,92.08569578,0.866638301,34222,6660,0.194611653,247.9236361,123.6982566,0.498936925,2447,1,2
0.428902329,782.8498551,92.12716649,0.895233495,28124,6666,0.237021761,215.2620651,95.92020363,0.44559734,2859,1,3
0.623511905,838.021428,92.38938201,0.931471655,19900,6704,0.336884422,198.1423159,72.08692914,0.363813902,4180,1,3
0.526174204,710.038672,95.99184645,0.663657218,25725,7237,0.281321672,176.3831241,131.9410728,0.748036829,3808,1,2
0.489861396,817.4945161,98.58960739,0.887884834,27675,7634,0.275844625,224.9657479,103.4990422,0.460065779,3740,1,2
0.401369863,1272.614357,109.2606698,0.813337452,38976,9376,0.240558292,232.7185772,135.3938582,0.581792222,3763,1,3
0.454046576,1322.46212,111.9656937,0.902772612,46384,9846,0.212271473,259.2356349,111.5019478,0.430118135,4471,1,6
0.534389857,988.1635636,113.4904896,0.933428942,35624,10116,0.283965866,268.2966106,96.25471765,0.358762332,5406,1,3
0.498265191,1018.856998,116.3216087,0.864868424,37449,10627,0.283772597,242.791825,121.8811598,0.501998614,5295,1,4
0.618181818,300.2914139,46.52426492,0.965904927,5292,1700,0.321239607,105.9134877,27.42068745,0.258897031,1051,2,2
0.535279116,340.5929291,49.04232356,0.639057273,5133,1889,0.36801091,82.63736068,63.56128231,0.769159153,1011,2,2
0.493543388,335.019336,49.32707948,0.620747786,6035,1911,0.316652858,86.38158744,67.72405625,0.784010323,943,2,2
0.694176492,332.7178208,49.7383598,0.947342629,6750,1943,0.287851852,109.7501144,35.14436928,0.32022171,1349,2,2
0.702037948,322.1492783,50.4374128,0.793886013,4366,1998,0.457627119,75.99561752,46.21039724,0.608066606,1403,2,2
0.718844985,268.8944443,54.87450704,0.737220192,4774,2365,0.495391705,77.24781442,52.19268393,0.675652565,1700,2,2
0.601031621,354.8772004,58.41474112,0.743282958,7298,2680,0.367223897,92.86327185,62.12340809,0.668977162,1611,2,2
0.49579288,476.2914139,69.8319945,0.611490866,12932,3830,0.296164553,109.8796472,86.94243455,0.79125149,1899,2,2
0.395605519,659.9381669,70.2047739,0.855420567,16199,3871,0.238965368,167.9032385,86.9628,0.517934024,1531,2,3
0.513033175,458.9604615,70.44014839,0.902910931,13482,3897,0.289052069,153.4277634,65.94750249,0.429827699,1999,2,2
0.572327044,425.5756852,70.58460412,0.484688062,10176,3913,0.384532233,103.0352714,90.12362039,0.874687077,2240,2,2
0.558873386,510.7422074,73.87221865,0.759621369,11817,4286,0.362697808,121.8301553,79.23413845,0.65036557,2395,2,2
0.621155504,489.2447327,74.18181254,0.885838413,11375,4322,0.379956044,138.8281482,64.41540881,0.463993863,2685,2,2
0.565584416,465.8893937,74.46447621,0.866899401,12376,4355,0.351890756,152.4597276,75.99860177,0.498483127,2463,2,2
0.503511802,528.2152955,74.61820508,0.82275866,17160,4373,0.25483683,147.4119148,83.78758729,0.568390875,2202,2,2
0.667416742,514.7005769,75.26382089,0.922245077,10952,4449,0.406227173,152.3201315,58.88784116,0.386605766,2969,2,2
0.370008273,659.9797975,79.14757457,0.906518306,23870,4920,0.206116464,215.741487,91.07883025,0.422166508,1820,2,2
0.54035162,631.7310601,80.59818954,0.557716489,12051,5102,0.423367355,123.6785535,102.6570972,0.830031516,2757,2,2
0.603607825,549.8721497,81.00002083,0.938773396,13527,5153,0.38094182,180.9038165,62.32773438,0.34453521,3110,2,2
0.554372378,548.0975465,81.00787995,0.51004918,15732,5154,0.32761251,129.000752,110.9593828,0.86014524,2857,2,2
0.548812935,550.6417023,82.63403463,0.836461122,16170,5363,0.331663575,153.8504966,84.3141137,0.54802627,2943,2,2
0.523713606,587.2863633,85.34008552,0.679258745,19040,5720,0.300420168,141.4674336,103.8227903,0.733898875,2996,2,2
0.614049587,713.3818177,86.9950335,0.535960402,15142,5944,0.392550522,122.6095543,103.5122728,0.844243121,3650,2,2
0.497118393,791.5067094,87.68021653,0.81855235,18834,6038,0.320590422,172.9798081,99.36512628,0.574431937,3002,2,2
0.47928762,626.6072145,88.19421964,0.921892321,22644,6109,0.26978449,197.2510673,76.4241743,0.387446189,2928,2,2
0.581294465,609.529004,92.36181543,0.912148965,22792,6700,0.293962794,195.9604664,80.31612864,0.409858836,3895,2,2
0.468761738,807.7787873,97.64229468,0.757440387,28000,7488,0.267428571,184.7909418,120.6508054,0.652904326,3510,2,2
0.362781787,933.7442995,101.8233255,0.71731804,37195,8143,0.218927275,228.4356838,159.161623,0.696745886,2954,2,2
0.688275409,823.1513703,103.2759782,0.871838536,18382,8377,0.45571755,175.6741929,86.04405888,0.489793392,5766,2,3
0.449043536,1273.065151,117.763004,0.92311907,41184,10892,0.264471639,296.2365214,113.9071542,0.384514217,4891,2,4
0.515080593,1201.810317,131.8080179,0.767407454,42416,13645,0.321694644,230.0418812,147.4935905,0.64115973,7028,2,3
0.623744292,364.8599564,51.07707732,0.801875633,4617,2049,0.443794672,84.11861459,50.26011332,0.597490978,1278,3,3
0.440292445,482.3158005,58.74077941,0.76952283,10179,2710,0.266234404,115.2285016,73.58714545,0.638619303,1193,3,3
0.469766227,893.8620485,95.70624475,0.90742445,34380,7194,0.209249564,228.8155167,96.15177246,0.420215263,3379,3,3
0.521275845,790.2396821,96.9815473,0.797893865,22260,7387,0.331850854,184.6206741,111.2889657,0.60279796,3851,3,3
0.51205346,959.9625535,102.1728488,0.813736341,23668,8199,0.346417103,181.9621975,105.762648,0.581234176,4198,3,4
0.559193639,1070.36562,106.6422787,0.793544875,22794,8932,0.391857506,179.5557292,109.2617683,0.608511735,4995,3,6
0.530784731,938.7321061,109.8823489,0.289053849,27808,9483,0.341016974,153.2957609,146.7520002,0.957312839,5033,3,4
0.580962676,1059.270165,114.0221425,0.934685282,23836,10211,0.428385635,251.7402567,89.48770321,0.355476333,5932,3,3
0.547846259,1050.312842,115.0227461,0.764405255,30338,10391,0.342507746,192.484262,124.1015475,0.644736074,5693,3,4
0.517344349,1122.999133,115.0448828,0.542273665,30618,10395,0.339506173,165.537657,139.0850578,0.840201924,5378,3,4
0.363698095,1416.112878,116.785881,0.898622037,52073,10712,0.205711213,298.9349403,131.1498259,0.438723642,3896,3,6
0.349902595,1452.615403,119.0747478,0.821261856,53110,11136,0.209678027,270.6144678,154.3994785,0.570551456,3897,3,6
